b2582	1	1	4	4	0	3	2	1	1	2	4	4	0	1	0	0	6	1	6	2	6	6	4	4	2	4	1	2	1	4	1	2	1	0	0	0	2	3	7	2	0	4	1	1	4	2	3	0	1	1	0	0	5	4	1	2	2	0	1	0	0	420
b2583	6	8	7	4	5	5	5	4	0	8	7	11	0	2	0	0	5	3	3	2	9	2	7	3	5	1	3	4	6	4	7	5	1	2	0	4	3	2	8	7	1	9	5	1	4	3	1	3	2	0	6	0	5	4	0	4	3	0	1	0	0	699
b2584	15	29	16	35	10	21	14	16	9	49	21	25	9	7	0	0	20	8	13	22	34	13	17	5	2	6	7	9	10	23	16	25	3	7	2	17	10	22	40	16	2	18	4	15	12	21	8	8	14	8	10	8	32	15	2	15	11	0	0	1	0	2661
b2585	5	12	4	6	2	9	7	3	4	28	18	15	2	4	0	1	16	11	12	13	24	13	5	9	2	2	3	2	5	9	7	14	3	0	3	1	2	7	13	9	3	7	1	3	5	10	1	4	7	6	13	7	17	17	2	14	5	0	1	0	0	1356
b2586	2	6	1	2	1	5	4	0	1	1	2	2	0	1	0	0	2	1	1	1	6	0	3	1	1	1	0	1	0	0	2	3	2	1	2	2	2	8	2	1	0	3	0	0	1	2	3	4	2	2	2	0	1	1	0	0	4	0	1	0	0	324
b2587	14	14	11	12	13	8	4	7	6	18	8	12	0	0	1	0	9	4	4	3	5	2	13	16	6	1	4	0	3	2	8	5	4	3	8	10	7	2	10	4	9	8	4	6	14	9	12	5	3	2	12	4	9	5	7	14	4	0	0	0	1	1299
b2592	12	18	16	33	9	11	14	10	1	57	45	15	2	3	1	0	40	4	11	19	31	21	8	11	1	2	4	1	5	18	15	34	12	6	5	5	2	9	67	16	9	11	3	9	31	17	3	12	8	9	9	8	33	20	2	13	15	0	1	0	0	2574
b2593	6	9	7	8	1	2	4	5	0	7	6	4	2	2	0	0	5	5	7	3	7	5	4	6	4	4	3	2	2	7	1	6	3	2	2	0	3	3	6	8	4	2	1	5	6	11	2	3	3	2	7	0	7	1	1	6	3	0	1	0	0	732
b2594	4	5	6	10	3	5	2	3	1	12	16	7	3	2	0	0	10	3	2	4	13	7	3	3	1	0	2	1	5	15	5	8	1	3	1	2	1	0	21	6	6	6	0	7	7	11	1	0	12	6	7	1	9	13	1	6	3	0	0	1	0	981
b2595	4	9	8	10	2	3	1	1	1	14	8	7	1	0	1	0	8	2	8	6	14	4	6	2	0	1	2	0	1	9	6	10	0	2	1	2	3	4	9	1	1	6	3	3	3	5	0	2	2	0	8	9	2	5	1	2	3	0	1	0	0	738
b2597	1	6	4	0	0	1	0	2	0	6	3	1	0	1	0	0	8	1	3	5	1	3	1	1	0	0	1	0	2	1	4	2	0	1	0	1	1	1	10	2	1	2	5	0	1	2	0	1	4	1	0	1	5	4	0	4	2	0	0	0	1	342
b2598	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	48
b2599	5	12	7	14	10	13	3	6	0	18	8	8	3	1	1	0	14	3	10	6	11	4	5	6	2	2	1	1	4	9	9	13	3	5	5	3	3	6	21	8	6	11	1	5	6	8	2	2	9	6	6	5	15	6	1	7	4	0	0	1	0	1161
b2600	8	6	9	12	8	5	5	2	1	26	13	9	2	3	0	0	9	6	7	1	16	6	9	5	3	0	2	0	3	12	7	15	3	1	3	4	4	5	11	17	2	2	1	0	7	8	5	4	3	6	4	6	15	4	0	11	7	0	1	0	0	1122
b2601	9	12	6	10	3	4	3	1	1	22	10	9	1	0	0	0	12	1	9	7	16	5	7	0	3	2	4	2	2	10	10	12	3	7	3	2	3	9	17	5	5	5	2	3	8	9	2	7	5	4	5	2	13	6	0	6	3	0	1	0	0	1071
b2602	2	7	1	3	2	3	2	0	1	2	0	1	2	0	0	0	6	2	4	1	9	2	4	0	1	2	2	1	1	0	3	3	0	1	1	1	0	8	5	0	3	4	1	0	3	1	4	1	1	1	4	1	1	1	3	2	1	0	1	0	0	366
b2603	1	6	2	5	8	1	1	3	2	7	4	1	1	1	1	0	2	4	6	4	3	2	7	2	2	2	4	0	3	3	5	2	4	1	6	1	2	2	3	5	1	4	2	1	4	2	2	1	0	3	3	1	7	4	1	2	5	0	1	0	0	519
b2604	8	8	16	10	8	4	7	6	3	22	9	9	4	1	3	0	11	4	15	8	18	3	13	7	2	0	2	2	2	2	6	13	3	5	4	5	5	5	17	4	5	16	5	4	4	13	0	3	9	7	2	6	9	13	3	2	3	0	1	0	0	1227
b2605	3	9	5	1	3	3	0	2	2	5	1	4	0	1	0	0	6	3	3	4	4	3	2	2	0	1	3	2	1	1	5	6	1	2	3	2	2	2	4	2	4	6	3	0	3	5	5	1	1	2	3	2	3	1	3	1	3	0	1	0	0	483
b2606	5	0	2	0	0	0	2	0	0	4	12	1	0	0	0	0	8	3	0	4	1	2	0	4	0	0	1	0	0	2	2	4	3	3	0	0	0	2	4	5	3	1	0	0	5	3	0	0	0	2	0	2	5	2	0	7	2	0	1	0	0	348
b2607	2	4	10	5	4	5	3	1	0	15	5	6	0	5	2	1	6	2	2	2	8	6	3	3	0	2	5	1	3	4	7	4	0	3	2	3	2	4	16	6	2	4	0	6	5	10	5	4	6	3	2	4	9	3	3	4	1	0	1	0	0	768
b2608	0	1	2	5	0	1	1	7	0	7	4	0	0	0	1	0	7	6	3	2	11	7	5	1	1	1	3	2	0	1	3	10	3	1	2	2	0	3	9	1	3	4	0	1	6	3	2	3	0	2	1	4	4	7	0	5	6	0	1	0	0	549
b2609	6	0	4	1	1	0	0	0	0	3	4	6	0	0	0	0	4	1	1	3	3	1	0	4	0	0	0	0	1	1	0	2	1	0	0	0	0	2	4	1	3	0	0	0	2	4	0	0	0	2	0	1	2	4	0	5	1	0	1	0	0	249
b2610	6	9	5	21	3	2	4	6	0	29	11	16	0	0	1	0	27	16	7	10	13	17	4	11	0	1	3	1	2	12	3	15	3	0	1	6	2	5	13	15	3	8	1	6	16	18	2	2	3	3	1	1	4	15	1	15	5	0	1	0	0	1362
b2611	6	7	2	12	3	3	4	5	3	26	3	5	1	1	0	0	2	4	3	8	2	2	7	4	1	2	1	5	1	1	4	4	3	2	1	1	3	5	6	1	1	3	1	6	3	8	4	1	3	4	4	6	13	11	0	4	10	0	1	0	0	792
b4461	4	11	3	7	1	10	3	7	1	28	8	16	2	2	0	0	17	4	7	9	15	10	8	2	0	0	3	0	2	11	4	7	2	5	4	8	5	4	17	13	7	10	1	7	6	11	2	4	2	4	5	4	21	18	1	6	13	0	1	0	0	1287
b2614	7	6	3	8	0	2	0	1	0	13	10	1	0	0	0	0	10	3	3	5	10	3	1	2	0	0	1	0	3	5	1	7	3	0	0	1	2	1	19	7	3	1	0	4	3	4	0	1	1	2	1	0	8	4	0	7	1	0	1	0	0	594
b2615	2	4	5	8	3	2	2	6	2	19	7	5	2	1	0	0	9	3	6	6	10	6	4	6	3	3	1	4	4	3	7	7	4	2	2	2	2	7	9	6	3	5	6	4	6	10	3	1	8	4	3	6	13	9	3	3	5	0	1	0	0	879
b2616	12	11	18	18	6	9	13	7	3	38	15	13	1	2	0	0	19	0	6	8	16	13	11	2	4	3	4	2	6	3	22	28	3	5	5	2	4	13	36	10	2	16	5	7	19	11	2	3	15	8	5	5	10	14	2	5	7	0	1	0	0	1662
b2617	2	0	5	2	0	4	0	0	1	7	2	2	1	0	0	0	3	0	2	6	2	2	2	2	2	0	2	0	2	1	5	3	0	3	0	0	2	1	1	1	3	5	1	5	6	2	0	1	1	0	2	2	1	1	1	3	1	0	1	0	0	342
b2618	2	3	2	3	1	2	1	1	2	3	2	3	2	1	0	1	7	1	1	1	6	0	0	0	0	0	2	0	1	2	1	3	0	0	1	0	2	2	4	5	1	1	0	2	1	4	0	0	1	0	2	2	5	1	0	2	1	0	1	0	0	291
b2619	3	2	1	6	2	6	1	2	0	5	2	2	0	2	0	1	4	4	4	2	2	2	11	1	2	0	3	1	0	3	2	8	2	1	0	0	4	4	2	7	3	5	0	3	3	0	3	3	1	0	2	2	6	2	1	5	2	0	1	0	0	477
b2620	1	8	4	4	1	1	4	2	0	6	6	6	1	0	0	0	14	4	3	4	4	3	3	1	0	2	2	0	1	0	1	3	0	3	3	0	0	2	8	3	0	4	0	3	3	4	3	0	2	3	1	4	0	7	0	1	3	0	1	0	0	483
b2622	14	12	13	3	7	5	13	5	3	5	12	6	4	3	5	1	19	11	9	6	17	7	3	7	1	1	10	1	4	7	9	11	5	2	1	2	9	9	11	12	6	9	4	4	7	5	4	2	5	2	7	2	10	15	0	10	4	0	1	0	0	1242
b2623	5	3	6	3	7	3	4	1	5	3	4	0	2	3	4	3	19	9	17	4	14	2	13	5	3	4	1	0	4	3	11	0	9	3	4	0	4	3	18	10	5	3	6	1	6	2	2	2	4	3	6	2	11	7	5	10	1	0	1	0	0	957
b2624	0	4	1	1	2	1	1	1	1	0	0	1	3	2	1	0	5	1	1	2	2	1	1	0	1	0	0	2	2	0	2	0	1	0	2	1	0	0	0	3	0	2	1	0	1	1	1	0	0	0	1	1	3	2	1	2	1	0	0	1	0	213
b2625	12	4	17	2	10	5	14	3	2	8	6	2	4	2	10	4	28	8	19	12	20	2	20	8	4	6	7	1	4	4	7	6	10	2	12	1	1	2	24	10	2	3	7	5	9	4	3	5	6	4	7	6	22	12	10	7	3	0	0	1	0	1410
b2626	3	0	3	1	6	2	4	1	3	2	6	2	1	3	3	4	10	4	8	6	13	8	3	4	1	1	2	1	3	1	2	3	2	3	2	1	5	2	4	1	4	3	4	2	3	3	2	2	9	0	5	8	4	2	5	4	2	0	1	0	0	627
b2627	8	11	8	14	7	16	11	16	5	24	6	13	10	5	5	5	22	17	13	16	25	30	14	28	1	4	5	4	7	8	10	17	4	10	6	8	8	13	17	25	12	12	8	8	12	13	7	8	13	12	15	9	22	23	4	20	18	0	0	1	0	2190
b2628	8	9	2	7	6	8	14	8	9	10	6	13	9	6	3	1	21	15	5	10	28	24	8	13	2	8	5	2	7	4	5	13	6	7	9	6	5	7	21	18	3	7	8	7	6	8	3	4	7	11	1	13	18	20	3	8	14	0	0	1	0	1617
b2629	0	1	2	1	0	2	1	2	1	1	1	0	2	0	0	1	5	2	2	3	4	1	0	3	0	0	0	0	4	1	2	0	0	0	1	2	1	5	4	3	0	2	2	0	2	1	0	2	3	1	2	1	0	3	2	0	2	0	1	0	0	264
b2630	8	11	6	2	7	8	6	5	5	8	4	3	1	2	6	3	11	3	8	7	9	5	11	4	3	0	7	0	3	5	7	11	4	2	6	2	3	5	13	9	13	5	6	1	8	3	4	6	7	3	7	7	13	9	2	8	4	0	0	1	0	1074
b2631	3	3	0	1	1	4	2	1	3	6	1	2	0	1	0	0	5	0	2	4	5	2	4	2	0	1	2	1	1	1	1	1	3	1	3	0	1	1	5	6	3	3	1	3	3	2	1	1	2	0	1	1	4	4	0	5	3	0	0	1	0	372
b2632	4	10	4	5	2	1	5	2	6	15	6	7	1	6	0	1	5	4	5	1	10	3	8	5	3	2	1	7	2	6	3	13	1	4	2	3	2	8	9	8	2	7	3	2	6	5	4	1	5	2	1	4	8	7	3	4	2	0	0	1	0	864
b2633	3	3	5	4	3	1	6	3	1	14	14	9	1	5	0	2	4	5	3	4	6	6	6	4	1	2	1	3	4	5	3	15	1	3	0	5	5	3	11	10	4	6	3	3	3	9	2	6	3	4	4	2	9	1	2	3	1	0	0	0	1	822
b2634	5	7	5	2	3	3	5	1	1	20	4	15	2	4	1	2	1	0	3	0	3	7	8	3	2	4	3	5	2	4	0	10	2	1	4	1	2	4	8	7	2	2	2	4	1	3	2	5	5	3	3	1	5	6	2	4	2	0	0	0	1	702
b2635	1	7	3	1	0	0	1	1	1	5	1	0	0	0	0	0	4	0	0	1	0	1	2	1	0	0	0	1	0	2	0	0	0	1	1	0	1	1	0	0	0	2	1	3	4	1	3	1	0	0	1	0	7	4	0	4	4	0	1	0	0	237
b2636	1	3	0	2	1	0	1	3	1	12	4	1	0	2	0	1	9	1	2	2	8	6	2	3	1	2	2	2	0	4	0	4	1	2	3	1	3	4	7	4	0	4	1	3	3	3	1	0	1	1	3	4	1	2	1	3	4	0	1	0	0	444
b2637	0	7	2	3	1	0	1	2	1	3	3	0	0	3	0	0	3	4	5	5	6	7	5	4	0	2	1	2	1	1	3	6	1	0	2	3	3	5	1	0	1	3	4	3	2	3	5	2	2	1	1	4	2	5	1	3	5	0	0	1	0	468
b2642	10	7	16	4	24	11	15	5	10	6	1	1	0	1	4	3	35	13	29	6	27	6	28	8	5	1	3	0	8	1	8	7	14	8	10	4	7	5	14	4	3	3	15	5	14	2	2	5	6	2	21	8	28	7	32	11	2	0	1	0	0	1704
b2643	5	5	1	3	0	2	0	4	0	4	0	5	0	1	0	0	1	0	3	2	7	4	4	3	1	4	2	2	0	3	0	7	0	3	0	0	0	5	8	3	0	2	3	4	4	4	2	1	3	4	2	5	5	4	1	0	1	0	1	0	0	459
b2644	2	4	7	3	1	1	4	2	0	14	5	4	1	0	0	1	3	2	1	3	2	4	2	3	0	0	1	3	2	1	2	10	1	2	1	1	1	2	6	3	4	4	2	3	3	3	0	1	3	4	3	0	3	3	2	2	2	0	0	1	0	483
b4548	1	1	2	1	0	0	1	0	0	1	1	5	1	1	1	2	2	0	0	0	2	2	1	0	1	1	1	0	0	1	0	2	0	1	0	0	1	1	1	1	0	3	1	1	1	1	2	0	2	1	1	4	1	3	1	1	2	0	0	1	0	201
b2645	2	4	1	0	0	0	1	0	0	9	1	3	1	1	0	0	0	2	1	3	3	2	4	0	1	3	1	2	1	1	2	4	0	0	0	1	3	2	3	2	3	5	1	1	4	3	1	0	2	2	1	4	0	4	1	1	1	0	1	0	0	318
b2646	3	1	2	2	0	1	0	0	3	10	1	2	1	0	1	1	2	3	2	2	5	1	2	1	0	1	1	1	2	1	4	2	2	1	0	3	1	0	5	0	4	1	3	1	1	2	1	0	1	2	2	1	4	3	0	1	2	0	1	0	0	330
b2647	32	25	39	26	17	12	12	10	4	38	7	11	4	12	5	4	44	17	79	60	51	27	13	12	2	1	4	8	14	8	21	33	17	20	16	12	31	33	37	28	22	48	47	50	76	73	30	34	18	9	33	9	43	27	19	39	29	0	0	1	0	4581
b2659	3	6	1	13	0	7	4	4	3	20	7	12	0	1	0	0	10	3	6	11	12	12	7	10	1	0	0	3	1	12	6	15	2	3	2	3	1	6	9	8	1	8	0	5	5	8	2	0	5	6	7	5	5	3	1	4	7	0	1	0	0	978
b2660	2	14	8	15	3	4	4	6	1	21	4	18	1	6	1	0	8	6	4	14	7	11	10	5	3	6	1	8	1	12	6	8	0	6	4	6	2	12	13	8	0	9	2	9	4	25	4	6	6	5	9	4	18	11	1	3	7	0	1	0	0	1269
b2661	4	32	4	26	5	3	3	4	0	27	3	20	0	0	0	0	24	5	6	17	11	16	9	12	0	6	1	3	1	15	2	13	1	2	0	8	3	4	24	9	0	18	0	3	14	28	0	5	3	2	6	4	14	17	0	4	9	0	1	0	0	1449
b2662	9	20	0	25	2	4	5	4	0	26	6	12	0	2	0	0	13	8	6	7	12	9	7	7	2	6	1	1	2	16	2	15	1	2	0	4	1	7	14	15	0	13	0	5	6	24	1	11	3	9	7	5	11	16	2	6	2	0	0	0	1	1281
b2663	4	20	7	19	18	10	3	6	4	19	3	10	2	2	1	1	12	3	3	8	4	3	14	8	2	3	1	7	3	8	4	2	4	9	6	6	5	8	12	2	1	16	1	4	11	16	2	5	4	2	10	6	19	21	2	10	13	0	0	1	0	1401
b2664	2	6	4	14	5	3	5	2	0	17	4	6	4	5	0	0	5	2	4	1	11	3	4	1	2	0	0	1	1	2	4	7	3	0	1	3	4	1	6	9	1	3	1	5	3	5	0	2	4	3	5	0	8	2	0	2	1	0	1	0	0	663
b2665	1	7	0	7	0	1	1	1	1	5	1	0	0	0	0	0	13	4	6	2	8	5	2	2	0	0	0	0	1	5	2	7	1	2	0	0	3	2	3	4	3	2	2	2	6	3	1	2	1	1	2	2	7	2	1	3	3	0	0	0	1	450
b2666	0	0	0	2	0	2	1	2	0	4	0	1	0	0	1	0	1	0	1	0	1	0	0	4	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	4	1	0	2	0	1	1	0	5	4	0	0	1	0	1	0	0	159
b2667	1	7	2	5	2	2	2	2	1	5	1	2	1	2	0	0	4	0	3	0	1	2	0	0	1	1	1	1	0	1	3	3	1	2	1	0	2	4	3	2	1	3	1	1	1	1	2	1	1	1	2	0	5	2	0	0	1	0	1	0	0	300
b2668	6	4	10	3	13	4	2	1	0	4	3	3	1	0	0	1	6	2	4	1	9	0	4	3	1	1	1	2	2	4	4	4	1	1	1	1	2	2	7	1	0	3	1	0	8	4	3	2	2	2	2	0	6	6	2	2	0	0	0	1	0	525
b2669	6	0	3	3	3	1	1	3	0	5	5	5	0	0	1	1	10	1	2	3	2	3	0	4	0	0	0	0	2	4	1	7	2	2	0	0	1	2	14	3	2	5	1	0	5	1	1	0	0	0	1	0	5	1	0	3	1	0	1	0	0	405
b2670	1	1	5	8	2	4	0	2	0	4	3	4	1	0	1	0	4	0	1	3	4	1	3	6	2	1	0	0	1	4	0	6	2	2	4	2	1	3	2	0	0	0	0	2	1	3	1	1	2	0	5	5	4	4	1	8	3	0	0	1	0	450
b2671	3	1	1	4	4	1	2	1	0	2	4	4	3	0	0	0	4	0	3	0	3	1	4	0	0	1	0	1	2	2	1	2	0	1	0	2	3	0	7	3	2	2	2	0	4	3	1	1	4	1	6	3	2	1	0	2	3	0	1	0	0	345
b2672	4	4	4	4	2	2	0	1	0	2	2	5	2	0	1	1	4	1	2	3	6	3	3	0	1	1	0	1	0	1	2	4	2	1	0	1	1	4	5	0	1	1	1	0	3	4	0	1	1	0	0	0	1	2	0	3	2	0	0	0	1	330
b2673	2	2	2	5	0	2	1	0	0	1	5	2	0	2	0	0	1	0	1	3	4	1	3	1	0	2	1	0	2	2	0	3	1	0	0	0	1	1	4	0	2	1	0	0	1	3	0	0	1	2	0	1	5	0	0	2	1	0	0	1	0	246
b2674	2	3	0	4	2	1	1	3	0	3	4	5	2	4	0	0	2	0	3	5	2	2	5	1	0	1	1	2	1	3	3	5	2	2	0	0	0	4	6	4	0	1	0	3	5	7	2	0	0	1	1	4	4	5	0	2	1	0	0	1	0	411
b2675	7	24	18	21	5	8	6	10	0	38	13	27	5	2	0	0	19	6	18	15	21	17	19	14	2	5	4	4	4	10	7	26	5	8	5	11	6	10	31	12	6	18	7	19	15	20	4	7	11	7	22	15	20	19	3	8	5	0	1	0	0	2145
b2676	3	12	5	8	3	7	2	6	2	17	3	6	1	0	0	0	10	7	11	7	15	6	8	8	1	1	3	2	1	8	6	6	6	4	2	5	4	4	20	4	2	6	2	5	4	5	2	1	3	2	6	9	5	8	3	4	3	0	0	1	0	960
b2677	1	14	7	14	14	3	9	6	1	12	10	12	2	2	1	0	18	2	14	0	20	7	5	8	1	0	2	3	3	7	8	13	2	6	1	6	3	2	21	8	2	7	3	2	6	15	6	5	4	2	6	2	22	5	4	2	12	0	0	1	0	1203
b2678	4	15	5	14	2	4	4	6	1	25	6	9	1	0	1	0	3	1	3	6	8	7	4	9	1	0	2	2	6	16	3	11	1	2	2	4	5	1	2	1	5	10	1	9	15	10	1	8	3	0	2	1	15	18	1	12	10	0	1	0	0	1065
b2679	3	17	9	12	2	2	4	0	0	14	2	1	1	0	0	0	19	5	5	17	15	5	7	6	1	1	1	1	3	10	2	14	1	2	1	1	3	4	9	4	3	16	2	5	7	16	2	2	5	3	5	9	5	10	0	6	5	0	1	0	0	993
b2682	3	10	13	9	4	3	3	4	2	12	4	5	0	0	0	0	5	0	3	1	3	1	8	10	1	4	4	3	1	4	4	5	4	2	3	3	6	6	4	3	2	7	0	3	6	9	3	2	1	0	4	0	12	3	1	7	4	0	0	1	0	738
b2683	1	5	1	5	1	2	2	2	1	10	3	5	0	0	0	0	3	0	2	0	1	1	0	4	0	2	0	1	3	1	0	0	1	0	0	1	2	2	1	1	0	3	3	1	3	4	0	2	0	1	5	0	4	3	2	3	2	0	1	0	0	336
b2684	2	2	0	4	3	4	3	6	1	9	6	8	0	0	0	0	6	2	1	6	6	2	5	0	1	3	2	1	1	1	6	7	2	3	1	1	3	5	12	7	1	2	2	5	3	0	1	1	3	4	1	0	5	3	0	2	0	0	1	0	0	531
b2685	5	15	7	17	0	4	2	6	0	24	14	7	0	0	0	0	16	4	12	9	11	9	5	2	0	0	3	0	4	9	14	18	2	4	1	0	2	11	9	6	8	14	2	6	9	7	0	4	0	3	3	5	14	10	2	4	10	0	1	0	0	1173
b2686	5	15	6	24	0	11	5	7	1	36	2	9	2	5	0	0	6	2	8	9	6	4	12	17	2	5	0	1	5	18	7	17	5	4	6	14	2	8	8	6	4	17	2	10	10	18	3	14	2	3	4	7	23	24	4	2	10	0	1	0	0	1539
b2687	2	1	4	5	1	3	1	0	0	10	4	3	0	2	1	0	5	1	2	7	8	3	3	3	1	2	1	0	3	5	0	9	0	0	0	2	1	3	10	4	1	5	2	1	5	3	0	1	4	3	1	2	4	7	0	2	2	0	0	0	1	516
b2688	4	9	13	18	6	6	5	3	0	34	13	16	1	2	0	2	19	4	9	9	22	5	9	13	4	5	4	1	6	14	6	14	11	2	1	7	3	6	30	13	5	11	6	7	17	17	3	3	4	3	10	11	19	11	1	5	3	0	0	1	0	1557
b2689	2	1	6	4	10	4	5	1	2	4	2	4	0	0	0	0	4	0	1	2	1	0	5	2	1	1	0	3	1	1	1	1	0	2	0	4	4	3	2	1	1	2	4	1	3	4	3	3	1	1	2	0	0	4	0	7	2	0	1	0	0	429
b2690	4	7	6	9	4	4	4	1	0	7	7	4	0	0	1	0	5	0	2	0	11	4	4	1	1	1	2	2	2	3	1	7	0	0	0	1	3	2	6	4	0	1	3	4	4	3	3	2	4	5	2	3	7	2	0	2	5	0	0	1	0	567
b2696	1	1	0	0	1	0	0	1	0	2	4	0	1	0	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	1	0	5	1	2	0	0	1	0	3	3	1	2	1	0	1	2	0	2	0	1	0	2	3	2	0	4	1	0	1	0	0	186
b2697	21	16	19	35	5	8	6	4	0	53	31	24	0	0	0	0	34	13	12	21	31	30	11	25	3	3	3	1	4	14	7	28	12	8	3	4	4	19	45	19	12	17	3	10	38	32	4	6	8	14	9	9	17	24	0	24	11	0	1	0	0	2631
b2698	2	3	4	9	0	2	0	3	0	7	8	10	4	0	0	0	7	1	3	0	7	4	5	0	1	2	2	0	2	2	1	5	0	2	2	0	1	3	12	4	1	0	3	2	2	5	1	0	2	1	6	1	7	4	0	3	1	0	0	1	0	501
b2699	4	4	11	19	0	2	3	2	0	24	12	2	0	0	0	0	21	6	1	14	9	11	4	6	2	1	0	0	1	9	1	12	6	6	2	1	0	5	21	9	3	9	0	5	17	16	1	1	0	2	0	7	2	25	0	4	3	0	1	0	0	1062
b2700	4	9	3	9	1	2	0	0	1	4	5	3	0	2	0	0	4	1	0	2	4	2	5	1	1	1	1	1	0	1	3	7	2	1	0	0	6	2	10	3	5	7	1	1	5	9	1	2	1	0	2	1	4	2	1	1	4	0	0	1	0	498
b2701	2	8	6	15	2	6	5	4	0	16	7	8	1	1	0	0	12	4	7	13	13	5	5	12	1	0	1	1	7	13	4	22	3	2	2	4	0	7	5	5	4	9	2	5	8	16	4	5	3	4	7	10	5	7	0	4	3	0	0	0	1	1086
b2702	1	4	4	3	1	1	4	1	2	17	4	2	0	0	0	0	3	3	4	4	1	0	9	4	0	4	2	2	2	4	4	1	1	1	2	0	1	5	5	3	1	8	2	2	6	9	2	2	3	2	3	4	9	4	1	5	2	0	0	1	0	564
b2703	4	7	5	15	5	2	5	4	0	16	4	3	1	2	0	0	10	3	2	2	3	10	7	4	2	2	3	3	4	11	4	7	5	5	1	3	1	3	9	2	4	9	2	5	15	19	4	1	3	2	5	1	15	17	0	5	9	0	0	0	1	960
b2704	1	2	2	6	1	3	1	5	0	2	2	3	0	0	0	0	1	2	0	2	2	5	4	2	0	2	2	2	0	3	1	3	1	0	1	1	2	1	7	3	1	7	0	0	4	6	1	1	5	1	3	0	3	4	0	4	3	0	1	0	0	372
b2705	2	8	5	10	1	3	0	4	1	18	4	5	0	0	0	0	10	2	5	4	8	6	6	6	1	3	1	0	1	3	7	10	2	1	3	6	2	7	5	4	2	4	0	1	12	9	2	6	1	2	5	8	6	8	1	4	7	0	0	1	0	780
b2706	1	6	2	4	2	2	1	1	3	4	4	2	1	2	0	0	5	0	1	1	4	3	4	2	1	1	0	3	1	2	4	5	1	2	2	0	0	1	0	0	0	4	1	0	2	4	2	2	2	0	0	0	3	5	0	2	5	0	1	0	0	360
b2707	2	7	4	7	0	5	2	3	1	12	5	4	0	0	0	0	11	5	7	6	12	4	9	3	0	3	2	2	1	2	4	5	0	2	3	4	4	4	10	9	2	13	3	2	2	9	4	2	5	2	3	1	8	11	1	6	5	0	0	1	0	774
b2708	3	13	9	16	4	3	2	3	1	26	6	11	0	0	0	0	10	3	5	3	13	5	7	1	2	1	0	0	3	9	5	7	2	4	1	3	3	5	15	2	2	11	0	6	4	19	3	4	3	5	1	1	6	11	1	3	6	0	1	0	0	966
b2709	6	14	8	32	4	17	3	5	3	39	11	14	2	10	2	1	6	7	7	9	22	7	15	6	3	4	3	5	6	8	7	18	1	4	0	4	7	8	21	15	4	4	1	8	7	11	6	11	9	4	4	2	15	8	0	8	5	0	1	0	0	1515
b2710	9	9	5	12	3	0	3	6	0	24	8	12	2	1	1	0	19	1	11	16	17	18	6	13	1	7	0	1	7	13	4	14	3	3	1	5	3	11	22	11	6	9	4	14	7	16	1	3	7	8	2	11	11	15	2	3	10	0	0	1	0	1440
b2711	2	19	7	10	7	9	4	4	2	23	5	15	2	3	0	0	13	1	11	5	14	9	7	2	2	2	3	0	3	10	9	18	2	0	0	2	8	7	12	7	1	10	1	11	7	11	3	4	4	1	2	3	14	7	0	5	4	0	0	0	1	1134
b2712	13	18	16	44	10	17	10	8	1	39	21	16	1	9	0	0	13	1	10	18	25	14	16	8	12	12	8	3	7	34	15	31	3	2	3	3	7	8	21	15	4	10	6	10	16	30	5	8	19	6	8	6	14	11	2	8	12	0	1	0	0	2253
b2713	6	2	3	9	1	0	1	0	0	6	10	3	0	1	0	0	8	0	5	5	3	5	2	2	6	12	0	0	0	8	1	4	1	1	0	1	1	3	10	0	2	3	1	2	6	2	0	1	5	0	1	0	6	4	0	4	3	0	1	0	0	528
b2714	5	9	3	19	4	5	6	6	1	12	4	12	2	2	0	0	14	2	4	7	12	6	7	4	0	2	2	2	2	6	0	12	0	3	5	3	5	12	12	10	3	7	0	5	6	5	3	9	5	4	3	5	14	7	3	5	2	0	1	0	0	1011
b2715	4	17	11	33	3	3	6	7	2	36	4	6	1	1	0	0	18	1	6	5	7	4	10	7	2	2	2	4	3	19	2	11	1	1	9	8	4	10	11	4	0	17	3	8	12	17	3	6	3	3	5	3	22	24	1	6	13	0	0	1	0	1458
b2716	3	16	7	15	4	3	1	2	3	21	12	10	2	2	1	0	18	6	8	15	18	10	19	11	3	4	1	2	3	11	1	13	5	3	3	3	5	9	24	11	1	10	1	8	11	21	2	3	8	3	12	11	9	12	0	5	8	0	0	0	1	1425
b2717	1	4	2	5	2	2	1	2	1	6	1	2	2	0	0	0	3	1	3	4	8	6	2	2	1	1	0	1	0	9	1	4	0	0	0	0	0	2	10	3	2	3	1	1	3	11	1	1	1	0	1	3	6	8	0	3	3	0	0	0	1	471
b2718	0	7	4	5	1	1	1	1	0	9	2	2	0	1	1	1	4	1	0	4	6	2	1	2	0	2	0	1	0	3	2	6	0	0	0	1	5	2	7	4	2	1	1	1	2	2	0	1	3	2	4	1	5	4	0	1	2	0	0	1	0	411
